model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date,model_type
USC-SIkJalpha,CZ,Cases,2021-10-04,1,492.249130434783,81.5969565217391,410.652173913044,0,-0.211304347826087,-0.8,815,2021-10-09,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-04,1,2083.31608695652,401.968260869565,1681.34782608696,0,-0.124347826086957,-0.7,3085,2021-10-09,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-04,1,2419.21565217391,668.867826086957,0,1750.34782608696,-0.124347826086957,0.7,3996,2021-10-09,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-04,1,3501.59695652174,1491.37956521739,2010.21739130435,0,-0.124347826086957,-0.7,6383,2021-10-09,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-04,1,1920.56565217391,118.696086956522,1801.86956521739,0,-0.559130434782609,-1,2513,2021-10-09,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-04,1,10.3673913043478,0.454347826086957,0,9.91304347826087,-0.559130434782609,1,12,2021-10-09,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-04,1,50.6921739130435,1.51826086956522,49.1739130434783,0,-0.559130434782609,-1,53,2021-10-09,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-04,1,89.9434782608696,2.68260869565217,0,87.2608695652174,-0.559130434782609,1,93,2021-10-09,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-04,1,44.4269565217391,7.03565217391304,0,37.3913043478261,-0.559130434782609,1,58,2021-10-09,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-04,1,14.2478260869565,0.98695652173913,13.2608695652174,0,-0.559130434782609,-1,15,2021-10-09,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-04,2,2058.40130434783,98.01,1960.39130434783,0,-0.559130434782609,-1,2457,2021-10-16,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-04,2,9929.2247826087,414.485652173913,9514.73913043478,0,-0.559130434782609,-1,11983,2021-10-16,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-04,2,4196.87652173913,676.92,3519.95652173913,0,-0.124347826086957,-0.7,6365,2021-10-16,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-04,2,34507.357826087,1549.5752173913,32957.7826086957,0,-0.559130434782609,-1,40555,2021-10-16,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-04,2,5072.68739130435,125.643913043478,4947.04347826087,0,-0.559130434782609,-1,5696,2021-10-16,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-04,2,0.779565217391304,0.736086956521739,0.0434782608695652,0,0.397391304347826,-0.1,1,2021-10-16,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-04,2,79.4108695652174,1.97608695652174,77.4347826086957,0,-0.559130434782609,-1,81,2021-10-16,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-04,2,39.6434782608696,3.12173913043478,0,36.5217391304348,-0.559130434782609,1,42,2021-10-16,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-04,2,65.6169565217391,10.0082608695652,0,55.6086956521739,-0.559130434782609,1,85,2021-10-16,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-04,2,31.8095652173913,1.76608695652174,30.0434782608696,0,-0.559130434782609,-1,33,2021-10-16,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-04,3,10674.4534782609,121.41,10553.0434782609,0,-0.559130434782609,-1,11126,2021-10-23,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-04,3,41932.1508695652,426.84652173913,41505.3043478261,0,-0.559130434782609,-1,44050,2021-10-23,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-04,3,10206.5243478261,682.654782608696,9523.86956521739,0,-0.559130434782609,-1,14121,2021-10-23,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-04,3,85174.2926086957,1624.42304347826,83549.8695652174,0,-0.559130434782609,-1,90845,2021-10-23,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-04,3,17630.3134782609,134.096086956522,17496.2173913044,0,-0.559130434782609,-1,18295,2021-10-23,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-04,3,20.694347826087,0.781304347826087,19.9130434782609,0,-0.559130434782609,-1,22,2021-10-23,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-04,3,158.220869565217,1.87304347826087,156.347826086957,0,-0.559130434782609,-1,160,2021-10-23,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-04,3,2.79130434782609,2.66086956521739,0.130434782608696,0,0.310434782608696,-0.2,1,2021-10-23,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-04,3,11.085652173913,10.1291304347826,0,0.956521739130435,0.310434782608696,0.2,8,2021-10-23,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-04,3,43.8552173913044,2.20304347826087,41.6521739130435,0,-0.559130434782609,-1,46,2021-10-23,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-04,4,20694.9943478261,142.863913043478,20552.1304347826,0,-0.559130434782609,-1,21239,2021-10-30,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-04,4,97615.1247826087,433.907391304348,97181.2173913044,0,-0.559130434782609,-1,99766,2021-10-30,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-04,4,18980.6113043478,682.741739130435,18297.8695652174,0,-0.559130434782609,-1,22897,2021-10-30,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-04,4,46857.2491304348,1672.33608695652,45184.9130434783,0,-0.559130434782609,-1,52291,2021-10-30,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-04,4,33532.9134782609,142.652608695652,33390.2608695652,0,-0.559130434782609,-1,34246,2021-10-30,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-04,4,69.0652173913044,0.934782608695652,68.1304347826087,0,-0.559130434782609,-1,71,2021-10-30,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-04,4,314.487391304348,1.79173913043478,312.695652173913,0,-0.559130434782609,-1,316,2021-10-30,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-04,4,17.4217391304348,2.33478260869565,15.0869565217391,0,-0.385217391304348,-0.95,29,2021-10-30,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-04,4,119.808260869565,10.2430434782609,109.565217391304,0,-0.559130434782609,-1,146,2021-10-30,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-04,4,212.060869565217,2.62608695652174,209.434782608696,0,-0.559130434782609,-1,217,2021-10-30,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-11,1,1137.10826086957,149.108260869565,988,0,-0.559130434782609,-1,1634,2021-10-16,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-11,1,6358.18130434783,104.094347826087,6254.08695652174,0,-0.559130434782609,-1,6674,2021-10-16,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-11,1,918.830434782609,382.047826086957,0,536.782608695652,0.136521739130435,0.4,1938,2021-10-16,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-11,1,27704.1734782609,558.08652173913,27146.0869565217,0,-0.559130434782609,-1,31286,2021-10-16,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-11,1,1131.72347826087,230.766956521739,900.95652173913,0,-0.124347826086957,-0.7,1724,2021-10-16,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-11,1,7.23434782608696,0.495217391304348,6.73913043478261,0,-0.559130434782609,-1,9,2021-10-16,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-11,1,51.2682608695652,2.13782608695652,49.1304347826087,0,-0.559130434782609,-1,56,2021-10-16,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-11,1,76.2130434782609,2.82173913043478,0,73.3913043478261,-0.559130434782609,1,84,2021-10-16,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-11,1,17.1930434782609,2.49739130434783,0,14.695652173913,-0.385217391304348,0.95,24,2021-10-16,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-11,1,25.6426086956522,0.642608695652174,25,0,-0.559130434782609,-1,29,2021-10-16,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-11,2,9442.08391304348,177.388260869565,9264.69565217391,0,-0.559130434782609,-1,10014,2021-10-23,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-11,2,36128.3465217391,119.650869565217,36008.6956521739,0,-0.559130434782609,-1,36394,2021-10-23,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-11,2,2549.15652173913,397.15652173913,2152,0,-0.211304347826087,-0.8,4032,2021-10-23,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-11,2,75929.1126086957,580.069130434783,75349.0434782609,0,-0.559130434782609,-1,79562,2021-10-23,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-11,2,10498.0191304348,249.062608695652,10248.9565217391,0,-0.559130434782609,-1,11792,2021-10-23,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-11,2,21.6847826086957,0.858695652173913,20.8260869565217,0,-0.559130434782609,-1,25,2021-10-23,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-11,2,145.752608695652,2.92652173913044,142.826086956522,0,-0.559130434782609,-1,151,2021-10-23,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-11,2,38.634347826087,3.63434782608696,0,35,-0.559130434782609,1,49,2021-10-23,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-11,2,16.0560869565217,3.49086956521739,12.5652173913043,0,-0.124347826086957,-0.7,31,2021-10-23,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-11,2,27.3995652173913,1.18217391304348,26.2173913043478,0,-0.559130434782609,-1,31,2021-10-23,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-11,3,18964.3373913044,215.554782608696,18748.7826086957,0,-0.559130434782609,-1,19572,2021-10-30,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-11,3,89783.7726086957,136.99,89646.7826086957,0,-0.559130434782609,-1,89984,2021-10-30,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-11,3,10254.8391304348,413.665217391304,9841.17391304348,0,-0.559130434782609,-1,12089,2021-10-30,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-11,3,36113.2908695652,604.856086956522,35508.4347826087,0,-0.559130434782609,-1,39798,2021-10-30,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-11,3,22709.1234782609,283.601739130435,22425.5217391304,0,-0.559130434782609,-1,24025,2021-10-30,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-11,3,70.0582608695652,1.10173913043478,68.9565217391304,0,-0.559130434782609,-1,74,2021-10-30,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-11,3,290.72652173913,2.9004347826087,287.826086956522,0,-0.559130434782609,-1,296,2021-10-30,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-11,3,27.3126086956522,3.53,0,23.7826086956522,-0.559130434782609,1,37,2021-10-30,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-11,3,147.557826086957,3.55782608695652,144,0,-0.559130434782609,-1,168,2021-10-30,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-11,3,132.119130434783,1.59739130434783,130.521739130435,0,-0.559130434782609,-1,136,2021-10-30,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-11,4,36763.3517391304,260.656086956522,36502.6956521739,0,-0.559130434782609,-1,37426,2021-11-06,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-11,4,121405.598695652,147.424782608696,121258.173913043,0,-0.559130434782609,-1,121574,2021-11-06,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-11,4,22595.8217391304,419.908695652174,22175.9130434783,0,-0.559130434782609,-1,24456,2021-11-06,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-11,4,12590.6213043478,619.27347826087,11971.347826087,0,-0.559130434782609,-1,16279,2021-11-06,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-11,4,37800.4147826087,324.284347826087,37476.1304347826,0,-0.559130434782609,-1,39171,2021-11-06,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-11,4,176.307391304348,1.52478260869565,174.782608695652,0,-0.559130434782609,-1,182,2021-11-06,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-11,4,455.522173913044,2.87,452.652173913044,0,-0.559130434782609,-1,461,2021-11-06,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-11,4,18.44,3.39652173913044,15.0434782608696,0,-0.559130434782609,-1,28,2021-11-06,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-11,4,226.340434782609,3.55782608695652,222.782608695652,0,-0.559130434782609,-1,246,2021-11-06,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-11,4,180.116086956522,1.89869565217391,178.217391304348,0,-0.559130434782609,-1,187,2021-11-06,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-18,1,6468.49869565217,247.150869565217,6221.34782608696,0,-0.559130434782609,-1,7655,2021-10-23,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-18,1,25769.6856521739,526.076956521739,25243.6086956522,0,-0.559130434782609,-1,28159,2021-10-23,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-18,1,670.141304347826,154.619565217391,515.521739130435,0,-0.559130434782609,-1,937,2021-10-23,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-18,1,28066.4747826087,3011.69217391304,25054.7826086957,0,-0.559130434782609,-1,42430,2021-10-23,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-18,1,9607.4,429.747826086957,9177.65217391304,0,-0.559130434782609,-1,11894,2021-10-23,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-18,1,18.094347826087,0.79,17.304347826087,0,-0.559130434782609,-1,24,2021-10-23,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-18,1,81.4686956521739,2.90347826086957,78.5652173913044,0,-0.559130434782609,-1,91,2021-10-23,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-18,1,42.1373913043478,3.61565217391304,0,38.5217391304348,-0.559130434782609,1,60,2021-10-23,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-18,1,41.965652173913,2.44391304347826,39.5217391304348,0,-0.559130434782609,-1,49,2021-10-23,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-18,1,15.1504347826087,1.36782608695652,13.7826086956522,0,-0.559130434782609,-1,21,2021-10-23,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-18,2,12837.2030434783,273.898695652174,12563.3043478261,0,-0.559130434782609,-1,14184,2021-10-30,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-18,2,74930.3117391304,542.572608695652,74387.7391304348,0,-0.559130434782609,-1,77358,2021-10-30,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-18,2,6142.25434782609,159.99347826087,5982.26086956522,0,-0.559130434782609,-1,6382,2021-10-30,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-18,2,10246.5530434783,3074.90086956522,0,7171.65217391304,-0.559130434782609,1,15294,2021-10-30,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-18,2,22972.247826087,446.073913043478,22526.1739130435,0,-0.559130434782609,-1,25282,2021-10-30,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-18,2,59.0726086956522,0.942173913043478,58.1304347826087,0,-0.559130434782609,-1,67,2021-10-30,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-18,2,217.973913043478,3.71304347826087,214.260869565217,0,-0.559130434782609,-1,232,2021-10-30,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-18,2,21.6047826086957,5.03956521739131,0,16.5652173913043,-0.124347826086957,0.7,39,2021-10-30,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-18,2,136.956956521739,3.17434782608696,133.782608695652,0,-0.559130434782609,-1,145,2021-10-30,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-18,2,108.234347826087,2.40826086956522,105.826086956522,0,-0.559130434782609,-1,116,2021-10-30,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-18,3,23341.5943478261,340.898695652174,23000.6956521739,0,-0.559130434782609,-1,24820,2021-11-06,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-18,3,101515.876956522,550.224782608696,100965.652173913,0,-0.559130434782609,-1,103928,2021-11-06,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-18,3,15634.8108695652,164.376086956522,15470.4347826087,0,-0.559130434782609,-1,15856,2021-11-06,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-18,3,53152.5226086957,3092.47913043478,0,50060.0434782609,-0.559130434782609,1,58377,2021-11-06,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-18,3,39679.2086956522,469.860869565217,39209.347826087,0,-0.559130434782609,-1,42013,2021-11-06,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-18,3,163.132608695652,1.30652173913044,161.826086956522,0,-0.559130434782609,-1,172,2021-11-06,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-18,3,368.304782608696,4.34826086956522,363.95652173913,0,-0.559130434782609,-1,387,2021-11-06,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-18,3,9.98217391304348,4.85173913043478,5.1304347826087,0,-0.124347826086957,-0.7,18,2021-11-06,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-18,3,165.099130434783,4.53391304347826,160.565217391304,0,-0.559130434782609,-1,175,2021-11-06,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-18,3,87.0721739130435,3.15913043478261,83.9130434782609,0,-0.559130434782609,-1,96,2021-11-06,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-18,4,20576.2852173913,442.502608695652,20133.7826086957,0,-0.559130434782609,-1,22301,2021-11-13,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-18,4,185510.107391304,567.368260869565,184942.739130435,0,-0.559130434782609,-1,187955,2021-11-13,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-18,4,33152.2326086957,171.49347826087,32980.7391304348,0,-0.559130434782609,-1,33303,2021-11-13,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-18,4,59526.8747826087,3140.52695652174,0,56386.347826087,-0.559130434782609,1,64790,2021-11-13,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-18,4,55324.5347826087,501.882608695652,54822.6521739131,0,-0.559130434782609,-1,57689,2021-11-13,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-18,4,322.701739130435,1.22347826086957,321.478260869565,0,-0.559130434782609,-1,332,2021-11-13,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-18,4,703.006956521739,4.22434782608696,698.782608695652,0,-0.559130434782609,-1,722,2021-11-13,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-18,4,4.95956521739131,4.69869565217391,0.260869565217391,0,0.223478260869565,-0.3,2,2021-11-13,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-18,4,16.7621739130435,4.89260869565217,11.8695652173913,0,-0.298260869565217,-0.9,25,2021-11-13,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-18,4,276.101304347826,5.40565217391304,270.695652173913,0,-0.559130434782609,-1,302,2021-11-13,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-25,1,2945.88347826087,741.622608695652,2204.26086956522,0,-0.124347826086957,-0.7,5796,2021-10-30,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-25,1,20244.4156521739,2970.2852173913,17274.1304347826,0,-0.559130434782609,-1,33181,2021-10-30,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-25,1,2813.15,141.410869565217,2671.73913043478,0,-0.559130434782609,-1,3342,2021-10-30,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-25,1,67886.117826087,4125.37869565217,0,63760.7391304348,-0.559130434782609,1,83617,2021-10-30,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-25,1,4549.38521739131,1106.86347826087,3442.52173913044,0,-0.124347826086957,-0.7,8520,2021-10-30,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-25,1,50.3708695652174,0.979565217391304,49.3913043478261,0,-0.559130434782609,-1,54,2021-10-30,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-25,1,162.059130434783,7.97217391304348,154.086956521739,0,-0.559130434782609,-1,180,2021-10-30,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-25,1,35.6404347826087,0.988260869565217,0,34.6521739130435,-0.559130434782609,1,39,2021-10-30,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-25,1,160.67347826087,6.58652173913043,154.086956521739,0,-0.559130434782609,-1,168,2021-10-30,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-25,1,134.477826086957,2.30391304347826,132.173913043478,0,-0.559130434782609,-1,142,2021-10-30,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-25,2,4038.11826086957,822.64,3215.47826086957,0,-0.559130434782609,-1,8418,2021-11-06,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-25,2,18842.1808695652,3151.00695652174,15691.1739130435,0,-0.559130434782609,-1,32625,2021-11-06,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-25,2,10874.8413043478,141.971739130435,10732.8695652174,0,-0.559130434782609,-1,11408,2021-11-06,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-25,2,173104.083043478,4442.12652173913,0,168661.956521739,-0.559130434782609,1,189143,2021-11-06,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-25,2,4101.00260869565,1192.30695652174,2908.69565217391,0,-0.124347826086957,-0.7,8392,2021-11-06,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-25,2,120.911304347826,1.95478260869565,118.95652173913,0,-0.559130434782609,-1,130,2021-11-06,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-25,2,214.123043478261,11.7752173913044,202.347826086957,0,-0.559130434782609,-1,246,2021-11-06,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-25,2,13.3934782608696,1.08913043478261,12.304347826087,0,-0.559130434782609,-1,15,2021-11-06,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-25,2,187.278260869565,8.49565217391304,178.782608695652,0,-0.559130434782609,-1,198,2021-11-06,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-25,2,97.7665217391304,3.81,93.9565217391304,0,-0.559130434782609,-1,111,2021-11-06,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-25,3,10053.1791304348,1084.8747826087,0,8968.30434782609,-0.559130434782609,1,10471,2021-11-13,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-25,3,65409.4460869565,3348.01130434783,62061.4347826087,0,-0.559130434782609,-1,80055,2021-11-13,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-25,3,26866.6717391304,140.541304347826,26726.1304347826,0,-0.559130434782609,-1,27401,2021-11-13,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-25,3,280751.874347826,5147.04826086957,0,275604.826086957,-0.559130434782609,1,297473,2021-11-13,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-25,3,6426.58956521739,1380.37217391304,0,5046.21739130435,-0.559130434782609,1,7419,2021-11-13,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-25,3,253.323043478261,3.49695652173913,249.826086956522,0,-0.559130434782609,-1,270,2021-11-13,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-25,3,437.399565217391,13.1821739130435,424.217391304348,0,-0.559130434782609,-1,503,2021-11-13,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-25,3,3.69260869565217,1.34478260869565,0,2.34782608695652,-0.124347826086957,0.7,8,2021-11-13,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-25,3,20.9304347826087,9.40869565217391,0,11.5217391304348,-0.124347826086957,0.7,47,2021-11-13,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-25,3,37.1847826086957,5.40217391304348,31.7826086956522,0,-0.559130434782609,-1,57,2021-11-13,mechanistic
USC-SIkJalpha,CZ,Cases,2021-10-25,4,50133.7917391304,1546.74826086957,0,48587.0434782609,-0.559130434782609,1,51446,2021-11-20,mechanistic
USC-SIkJalpha,DE,Cases,2021-10-25,4,92873.5026086957,3613.98086956522,89259.5217391305,0,-0.559130434782609,-1,108933,2021-11-20,mechanistic
USC-SIkJalpha,FR,Cases,2021-10-25,4,78961.9326086957,152.15,78809.7826086957,0,-0.559130434782609,-1,79505,2021-11-20,mechanistic
USC-SIkJalpha,GB,Cases,2021-10-25,4,411040.526521739,6997.87434782609,0,404042.652173913,-0.559130434782609,1,429029,2021-11-20,mechanistic
USC-SIkJalpha,PL,Cases,2021-10-25,4,36758.8513043478,1817.06869565217,0,34941.7826086957,-0.559130434782609,1,38195,2021-11-20,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-10-25,4,230.837826086957,5.09869565217391,225.739130434783,0,-0.559130434782609,-1,258,2021-11-20,mechanistic
USC-SIkJalpha,DE,Deaths,2021-10-25,4,473.250869565217,15.4247826086957,457.826086956522,0,-0.559130434782609,-1,538,2021-11-20,mechanistic
USC-SIkJalpha,FR,Deaths,2021-10-25,4,95.3565217391304,1.2695652173913,94.0869565217391,0,-0.559130434782609,-1,98,2021-11-20,mechanistic
USC-SIkJalpha,GB,Deaths,2021-10-25,4,159.603913043478,10.3865217391304,0,149.217391304348,-0.559130434782609,1,192,2021-11-20,mechanistic
USC-SIkJalpha,PL,Deaths,2021-10-25,4,435.912608695652,8.78217391304348,427.130434782609,0,-0.559130434782609,-1,492,2021-11-20,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-01,1,9488.03173913043,7952.20565217391,0,1535.82608695652,0.223478260869565,0.3,13742,2021-11-06,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-01,1,19513.1834782609,5872.70521739131,13640.4782608696,0,-0.559130434782609,-1,32915,2021-11-06,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-01,1,3225.62391304348,3063.92826086957,0,161.695652173913,0.310434782608696,0.2,2881,2021-11-06,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-01,1,164270.220869565,23475.96,0,140794.260869565,-0.559130434782609,1,217980,2021-11-06,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-01,1,15109.4643478261,3247.33391304348,11862.1304347826,0,-0.559130434782609,-1,25147,2021-11-06,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-01,1,78.3086956521739,1.13478260869565,77.1739130434783,0,-0.559130434782609,-1,83,2021-11-06,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-01,1,105.487826086957,3.70521739130435,101.782608695652,0,-0.559130434782609,-1,107,2021-11-06,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-01,1,1.43173913043478,0.475217391304348,0.956521739130435,0,0.136521739130435,-0.4,4,2021-11-06,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-01,1,78.8882608695652,1.84478260869565,77.0434782608696,0,-0.559130434782609,-1,84,2021-11-06,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-01,1,40.514347826087,3.16652173913043,37.3478260869565,0,-0.559130434782609,-1,47,2021-11-06,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-01,2,45798.1965217391,29066.0226086957,0,16732.1739130435,0.0495652173913044,0.5,71702,2021-11-13,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-01,2,43542.8739130435,11579.6130434783,31963.2608695652,0,-0.559130434782609,-1,71307,2021-11-13,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-01,2,7050.53217391304,6233.79304347826,816.739130434783,0,0.223478260869565,-0.3,5075,2021-11-13,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-01,2,230989.56826087,37599.3508695652,0,193390.217391304,-0.559130434782609,1,332445,2021-11-13,mechanistic
